Gene,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
RERE,0.39977,-0.4594,0.00675,-0.02713,-0.13994,0.04681,-0.34081,0.08011,0.0027,0.14461
BHLHE41,-2.43436,1.00727,-0.62166,0.58346,-0.21735,0.10139,-0.2352,0.2085,0.08752,-0.00725
SLC22A5,-0.15452,0.3035,-0.49487,0.06919,-0.11308,-0.17818,-0.20206,-0.06466,-0.08827,0.17144
CDH8,-4.03073,-0.85274,-0.37334,-0.1099,0.16976,-0.06092,0.23537,0.02261,0.24472,-0.04034
ALDH18A1,-1.84021,1.63322,-0.03768,0.38054,0.20615,0.35341,0.21298,-0.25674,0.23399,0.25818
DBR1,23.03592,3.66739,1.27881,-2.54052,-1.29711,-0.93651,0.24303,-0.54008,0.05888,1.52328
ENPEP,-1.41587,0.17333,0.04929,0.35528,0.15688,-0.22057,-0.22945,0.05168,-0.22657,0.1504
CD200,0.16702,-1.16758,0.42612,-0.60047,-0.23935,0.02625,-0.39309,-0.28701,-0.41191,0.11809
PSMG1,5.34578,2.31085,1.21387,-0.0144,0.2127,-0.59391,-0.56055,0.57111,0.85403,0.50937
KLHL42,-1.7694,0.57728,-1.28377,0.30705,-0.23578,0.0442,-0.06569,0.17283,0.1142,-0.01905
SLC38A9,-2.38407,-0.07118,-0.02108,0.0237,0.28268,-0.14027,0.37389,0.14707,-0.01256,0.36301
ASCC1,1.44648,-0.42621,0.48548,-0.37459,-0.50089,-0.03202,-0.11402,-0.37316,-0.09496,0.05421
PPIH,-0.45425,2.16741,0.61434,-0.34361,0.52677,0.20451,-0.17989,0.32916,-0.25718,-0.34289
NFIL3,-1.32877,-0.30072,-0.15262,-0.09429,-0.17628,-0.09612,-0.12494,-0.1107,0.13234,0.27618
CASP10,0.10852,-0.25012,0.48151,0.10724,-0.14614,-0.03653,-0.14188,0.01057,-0.15415,0.11604
GJB5,-2.68778,0.09139,-0.49284,0.0437,0.60298,-0.39172,-0.05544,-0.20377,-0.1077,-0.34743
CANX,-1.22323,0.09755,0.85788,-0.22063,0.17984,-0.24941,-0.18601,0.17872,0.18259,0.12407
NDNF,-1.10678,-0.07695,-1.17428,-0.21051,-0.23889,-0.07004,0.23256,0.0304,-0.06351,0.18372
EFHD1,-2.48355,-0.27363,-0.85076,-0.008,0.27573,-0.20593,0.09033,-0.0832,-0.14422,0.08853
SLC37A3,-1.2739,0.02906,0.47662,-0.09052,-0.34676,0.01909,-0.11232,-0.02285,0.09836,-0.06846
FDX1,2.32243,1.1981,-0.6193,-0.77533,-0.30322,0.77641,-0.18962,0.22282,-0.33962,-0.5799
NUDCD1,-2.07379,0.16624,0.29998,0.16509,0.78046,-0.0122,0.36954,0.23878,0.48568,-0.00324
CLEC4C,-0.46914,-0.38414,-0.3401,-0.48094,0.09474,-0.32724,0.31246,-0.02389,0.14868,0.08227
PPP2CB,-1.35787,-0.22955,0.85728,-0.15484,-0.27985,-0.02519,0.27536,0.05669,0.22932,0.05254
RHPN1,1.66098,0.57869,0.38849,0.54847,0.01537,-0.15367,-0.39503,-0.10605,-0.02293,0.07147
ITGB2,-1.00107,-0.20829,-0.59843,-0.04937,-0.6229,-0.00406,0.01074,0.0674,-0.12285,0.04518
PELI3,-3.18147,0.11202,-0.19969,0.20453,0.1127,-0.30705,0.11028,-0.2016,-0.01275,0.01641
CNFN,2.05588,-0.86622,-1.52232,-0.37942,0.61626,-0.41513,0.08159,-0.44162,-0.7757,-0.00509
CC2D1A,-0.78345,-0.90292,-1.07504,0.0729,-0.16742,0.23089,-0.14192,0.31364,0.10885,0.2888
WDR72,-4.08221,0.01915,0.65717,-0.14321,0.16319,-0.09835,0.06989,-0.1055,0.02319,-0.09543
PSKH1,-5.15073,0.08254,-0.86235,0.18306,0.19426,-0.52546,0.51134,0.04932,0.52517,-0.25394
SETD8,-2.23975,-1.31953,0.2138,-0.0129,0.64582,0.82589,-0.57408,0.04924,-0.20723,0.70205
PLXND1,-3.49867,0.50549,-1.30419,0.09036,0.19169,-0.09389,0.28267,-0.08115,0.01663,-0.16356
GTF2F1,7.47357,-1.05807,0.09924,-0.00557,-0.36958,-0.67601,1.08712,0.07909,-0.20327,-0.4134
DGAT2,-4.67861,0.2028,-0.35163,0.0335,0.75492,-0.35474,0.38854,-0.04368,0.15758,-0.25209
PTGER3,0.08648,0.47522,-1.50603,0.40098,-0.52894,0.13824,-0.02903,-0.01282,-0.04398,0.01072
TYROBP,-1.14076,-0.58367,-0.47833,-0.07089,-0.05581,-0.33081,0.28876,-0.06075,0.00873,-0.08634
CCDC14,-2.63985,0.29303,-0.20824,0.04661,0.10354,-0.11806,-0.16006,0.22217,0.25907,-0.34576
ISM1,-0.1214,-1.31955,0.60333,0.01845,-0.35818,0.17479,0.0071,-0.08352,-0.13979,-0.02059
VTI1B,5.50447,-1.66382,0.15539,-0.07835,0.71524,0.24085,-1.16389,-0.58934,-0.92128,-0.12711
SYT11,-1.55456,0.19464,0.31434,0.47336,0.07479,-0.01842,-0.21943,0.14861,0.07082,0.00567
FBXO2,-2.27384,0.06471,-0.51267,-0.09224,0.27171,-0.09129,0.1003,0.40513,0.13931,-0.08633
TARSL2,-2.1362,-0.6003,0.51377,-0.3279,-0.2338,0.16179,-0.19437,-0.06672,0.44862,-0.25892
SLCO1B1,-1.43779,-0.4792,0.70788,-0.42125,-1.25011,-0.06611,-0.04717,-0.09577,-0.13613,0.0281
TOMM22,14.39995,1.86341,1.31913,-2.62381,0.15894,0.00197,0.4416,0.03711,-0.53156,-0.51136
MARCH3,-2.69033,0.11321,-0.24873,0.05909,0.13158,-0.04396,0.1362,0.01804,-0.06788,0.12726
NECAB2,-1.51782,-1.13344,1.08404,-0.25491,0.0498,-0.28427,0.11296,-0.02073,-0.0711,0.08031
ELL2,1.30863,-1.17934,-0.3289,-0.58898,0.05252,-0.00586,-0.39873,-0.27827,-0.42167,0.12885
ARHGAP18,-2.39783,0.09234,-0.89389,-0.20813,-0.20033,-0.1323,0.29642,-0.03803,0.05156,0.05008
GABRA2,-2.18928,-0.31994,1.07791,0.00227,-0.19062,0.20191,0.29056,-0.02668,0.22218,0.07409
ZDHHC4,-1.71822,-0.50857,1.02663,0.42684,0.37111,0.12304,-0.159,0.37067,-0.01633,0.18839
RUSC2,-4.12633,-0.22884,-0.51112,-0.05909,0.0469,0.03999,0.1419,0.21732,-0.06032,-0.04823
JAM3,-3.39542,0.07454,0.27495,0.03426,0.22219,-0.24611,-0.21785,0.14091,-0.01206,0.15687
FAM69B,-1.83281,0.05812,-0.16424,-0.08926,0.2907,-0.39281,-0.12143,0.07791,0.24557,-0.01687
CGNL1,-1.78763,-0.2532,-0.87555,-0.20568,-0.34519,-0.02259,-0.00501,-0.09326,-0.19879,0.08586
SLC25A3,8.06558,0.89758,0.12762,-2.13739,1.20492,0.64138,0.44236,1.17938,-0.99256,0.70665
RXRG,-3.31982,0.74213,0.24038,0.42687,0.44268,-0.06606,-0.08913,-0.11534,-0.24613,-0.20393
ABHD3,-0.49677,-0.20985,-0.42912,0.25601,0.02511,-0.16595,0.00267,0.02277,0.07429,0.21735
TBX5,-2.48142,-0.45201,0.72175,0.04347,0.53948,-0.31049,-0.15749,0.07047,0.14705,-0.04607
ADCK5,-3.58199,-0.38479,0.60712,0.11771,0.20109,-0.33659,-0.31858,-0.14959,0.16489,-0.10163
NEK8,-1.74264,-0.09042,-1.31832,-0.06744,0.07189,-0.03388,-0.08767,-0.14265,-0.18583,0.14585
KIAA1755,-4.30145,0.05772,-0.37093,0.30638,0.25835,-0.00671,0.34565,0.15635,0.23803,-0.06278
ENOX1,-2.28472,0.0055,0.09048,0.01762,-0.4879,0.18551,-0.16584,-0.03187,-0.10323,0.39626
OSGEPL1,-2.087,-0.1235,-0.50872,-0.05653,-0.39588,-0.05999,0.19874,0.05688,-0.04002,-0.19324
ARL9,-1.767,-0.02178,0.34545,0.21485,0.28085,-0.09555,-0.08291,0.01431,0.16385,0.19254
MLXIPL,-1.2754,0.19756,-0.53072,0.19151,-0.05361,0.25131,-0.01529,0.13621,-0.19889,0.28791
KCNK6,-3.9199,0.37276,0.17449,0.08906,-0.04503,-0.09746,-0.03678,0.05415,0.16432,-0.15575
COPS5,23.53711,0.5679,0.90246,-1.70852,0.43532,-0.63957,-0.49676,0.87852,-0.67954,0.37957
GPRC5B,-3.61451,-0.13882,-0.81265,-0.03325,0.58862,-0.26021,-0.28352,-0.12091,-0.18597,0.00181
REG1A,-1.41318,-0.4838,-0.39818,-0.36599,0.32818,0.00338,-0.21066,-0.34759,-0.41647,-0.15985
CACNG5,-2.5277,-0.5491,-0.79126,-0.16848,0.00103,-0.2891,-0.00231,-0.04576,-0.10144,0.00848
PRDX3,3.3795,-1.89818,-0.28906,0.06913,1.35507,-0.82411,0.20895,-0.07907,-0.36539,-0.22591
KRTAP13-4,-2.62318,0.59798,0.28357,-0.04363,-0.05899,0.10184,0.17333,-0.2312,-0.22791,-0.08086
TMTC3,-0.51528,-0.47833,-0.05155,0.13834,0.77012,-0.2946,0.04179,0.33781,0.56277,0.07918
TTLL10,-3.18387,-0.19661,0.26806,0.0104,0.26629,-0.18123,0.11492,-0.01777,-0.06795,0.14862
FIS1,2.44528,0.86774,0.0047,-0.13058,0.17982,-0.09599,0.70623,-0.04085,-0.61456,0.2594
CNTNAP4,0.03955,-1.38599,-0.64857,-0.36217,-1.90981,0.40432,0.49393,0.19349,0.14508,0.0664
SLC6A12,0.00768,0.198,0.12979,0.25996,0.09886,0.28741,-0.05424,0.22672,0.24653,-0.16819
HTR1A,-1.17861,0.28411,-1.43211,-0.05694,-0.28982,-0.29753,0.63689,-0.14882,-0.23697,0.04661
TLE6,-2.35229,0.08037,-0.36644,0.11548,-0.02442,-0.01289,-0.04855,-0.17907,-0.21419,-0.00328
BBC3,0.06376,-0.6715,-0.13691,-0.33345,-0.04825,-0.13095,0.0521,-0.18818,-0.33473,0.05019
INHBA,-1.66071,-0.39566,-0.10985,-0.17247,-0.00273,-0.2501,0.14682,-0.15669,-0.24555,-0.05604
IQCC,-0.98055,0.65604,0.24046,-0.15384,-0.71396,-0.26361,-0.02675,0.0028,-0.28426,0.08651
GZMK,-1.61004,0.25449,-0.87091,0.26071,0.10026,0.01292,-0.04523,-0.09716,-0.24519,-0.08713
RPRM,-3.99094,-0.10257,-1.32147,-0.18347,0.05273,-0.11599,0.34025,0.0705,0.12011,0.09442
ALPK1,-1.43114,-0.10515,-0.67383,-0.12175,-0.46909,0.27762,-0.14091,0.10635,0.03866,0.05668
ATG16L2,-1.69416,0.53088,0.18948,0.08886,-0.32501,0.20871,-0.26107,0.13613,-0.14564,-0.09931
IPCEF1,0.52163,-0.55836,0.67816,-0.1145,-0.64319,0.19381,0.06831,-0.03409,0.02207,-0.07322
CSGALNACT2,-0.91572,-0.43963,0.66522,-0.18593,0.51372,0.01755,-0.35084,0.38248,0.03659,0.04053
RBP4,-1.77847,0.23234,-0.62437,0.10494,-0.4025,0.03389,-0.082,-0.14263,-0.1631,-0.07327
FHL5,-1.06075,-1.51672,-0.19897,-0.23576,-0.53665,-0.04252,0.15687,0.25138,0.31038,0.15533
RTKN,-3.35235,0.85151,-0.28086,0.1702,0.41242,-0.23316,-0.06815,-0.22283,-0.33462,-0.16759
CBFA2T2,-3.36067,-0.41651,-0.14997,-0.04444,0.36492,-0.30395,0.02746,0.03557,0.05388,-0.0611
KCNJ3,1.02916,-0.42348,-1.43718,-0.10714,0.03609,-0.31243,0.45669,-0.156,-0.42926,0.45421
SDC4,-1.77331,0.52049,0.03279,0.11464,0.07645,-0.05708,0.14838,0.02869,-0.08077,-0.1641
RNF103,-1.10057,0.49176,1.35025,0.10468,-0.6129,0.31573,-0.36826,-0.19538,-0.07498,-0.0025
SH3D19,-2.21095,0.3558,-0.40427,0.29046,0.23186,-0.13597,0.00518,0.0562,0.0021,-0.11972
CCDC84,7.19031,-0.58656,0.26005,1.76515,3.12856,1.46935,-0.24474,1.18856,-0.42443,-0.10525
SLC25A17,-2.46249,0.12701,0.35424,0.05065,0.01719,-0.33157,-0.01075,0.09669,-0.16187,0.06736
PCDHA6,-2.35958,0.17894,0.6709,0.21137,0.11272,-0.24288,-0.08318,0.17027,0.18989,-0.14443
TTC12,-1.93678,-0.61067,-0.01971,0.12209,0.34685,-0.19067,0.2305,0.01297,0.14353,-0.07428
PI3,-2.87462,-0.14636,0.37946,-0.51631,-0.46598,-0.16566,0.08446,-0.07491,-0.24892,-0.1906
FSTL5,-0.67262,-0.57172,-1.3379,0.1562,-0.35856,0.56103,0.09199,0.17448,0.21165,0.37324
TWSG1,-3.00945,-0.10829,-0.44377,-0.11044,0.52468,-0.1574,-0.1317,0.12584,0.01522,-0.11024
ANGPTL3,-1.08693,-0.85178,0.81256,0.35689,1.91133,-0.50998,0.25947,0.19204,0.69533,-0.15094
EEF1E1,-0.0441,0.53732,0.22508,-0.23391,1.04338,-0.06627,-0.12042,0.2091,0.38117,-0.11602
TSN,-1.9488,-0.92472,-0.03114,-0.30049,0.03698,-0.19797,0.0805,0.10582,0.08613,-0.07123
EIF3I,21.95482,-0.50491,-0.01457,-0.15328,0.08601,-0.52361,0.57516,-0.58353,-0.34907,-0.8509
MYEOV2,-0.22717,1.11865,0.98553,0.36291,0.05645,0.02143,-0.07687,-0.04963,-0.03909,-0.31867
LTN1,0.01055,0.35378,0.05195,0.13908,-0.43495,0.10528,-0.01907,0.0815,0.20862,-0.11623
BHLHA15,-0.12714,0.99022,-0.43742,0.20395,-0.09062,-0.0801,-0.12771,-0.05324,-0.43336,0.07286
STXBP1,-0.39439,0.5324,-0.11108,0.39209,-0.35667,0.53256,-0.28564,-0.10753,-0.01789,0.1337
F10,-3.24518,-0.28256,-0.24456,0.03921,0.7139,-0.41195,-0.12504,0.02421,0.0897,-0.04521
GUCA1A,-2.39976,-0.04063,0.09792,0.07237,0.16566,0.01779,-0.16068,-0.01748,0.03999,0.13901
HHIPL1,-1.52967,-0.95638,-0.82817,-0.12169,-0.1198,0.04708,-0.16249,0.27164,-0.01059,0.25654
RIPK2,-2.50025,0.22641,-0.56378,0.14938,0.42597,-0.21677,-0.01927,0.26353,0.05286,0.2437
ZSWIM6,-3.44277,0.40034,-0.27439,-0.23397,-0.34618,0.08401,0.48844,-0.04464,-0.34434,-0.32463
STRBP,-0.24188,-0.51619,0.09939,0.13756,-0.0714,0.00359,0.11849,-0.11417,0.05415,0.2034
CASP14,-1.75275,-0.45548,-0.14869,-0.0091,0.3214,-0.18784,-0.05735,0.13022,0.00705,0.01943
GPR63,-1.85019,-0.11014,0.92822,0.38652,-0.55389,0.33904,-0.0052,-0.06512,0.11486,0.11334
NOL11,5.24648,1.04755,-0.45694,1.02776,-0.24914,-0.47186,-1.08146,0.24929,0.31741,0.26836
SLC25A22,0.16609,0.47049,-0.02209,-0.11451,-0.01702,0.41469,0.35381,0.11815,0.31124,0.12265
RRM2B,-1.06339,-0.54946,-0.00109,0.13592,0.45263,-0.06575,-0.2608,0.08901,0.58634,0.10911
RNF123,2.09755,0.54623,-0.42481,0.70936,-0.46208,0.12454,-0.41356,0.23628,-0.02407,0.01133
KIAA1107,-1.42921,-1.01903,-0.74359,-0.04127,-0.14712,0.2241,-0.03566,0.0796,-0.03085,0.16574
HLX,-3.25825,0.37684,-0.29322,0.10993,-0.16268,0.25384,-0.09274,-0.08763,-0.12211,-0.01765
ACVR1C,-1.51176,-0.62636,-0.21423,-0.10078,-0.21264,0.08877,0.08486,0.00985,-0.03463,0.07778
WASL,0.00862,-0.65439,1.09402,0.58203,0.73769,-0.77443,0.23477,0.78998,0.3883,0.29561
CTSW,-1.98562,-0.38895,-0.00169,-0.09497,-0.17421,0.31654,-0.27752,-0.01961,0.06454,0.00465
PDF,-3.90015,-1.11787,-0.30313,0.01139,-0.19236,0.51486,0.13403,0.27783,-0.06243,0.06872
WDR34,-1.43927,-0.79713,-0.29952,-0.29822,0.4408,-0.2155,-0.03835,0.02638,0.06717,0.03802
MINOS1,5.15746,1.91275,0.17968,-0.64992,2.68189,1.21694,0.30975,0.64738,0.01742,-0.59445
TCEA2,-1.34629,0.0966,-0.72523,0.09708,0.43319,-0.08916,0.01252,0.03141,-0.02804,-0.14559
CALR3,-1.13861,-1.01354,0.82865,-0.20781,0.0609,-0.01014,-0.13113,0.14224,0.12677,-0.07567
ARIH1,20.37012,-1.21387,1.28721,-0.89886,0.49307,-1.84256,1.84556,0.22852,-0.70368,1.067
SCNN1G,-2.28405,-0.16613,0.72436,-0.18801,-0.31055,-0.11724,-0.2946,-0.26612,-0.40777,0.00352
MYOM2,-0.79843,0.66888,-1.2472,0.30027,-0.3676,0.3232,0.11815,0.03111,0.19774,0.01437
CD200R1,-0.71423,0.10597,0.49623,0.05012,0.1449,-0.22678,-0.18368,-0.15436,-0.00178,-0.14107
LRRC2,-3.50525,0.26199,0.43258,0.22183,0.33722,-0.09372,-0.02701,0.11572,0.12067,-0.12723
ZCCHC24,-1.69373,-0.4858,-0.79985,-0.17309,0.16142,-0.13367,0.28386,-0.15407,-0.07605,-0.12775
DHX33,6.26327,1.77,-1.62095,-0.91774,-0.56573,-0.92376,-0.34235,-1.21524,-0.0033,0.49234
SLC23A2,-2.30019,0.08241,0.01375,0.2961,-0.08494,-0.02501,0.24806,0.08396,0.17304,0.04563
MUC12,-4.22596,0.10062,0.25375,0.03694,0.59443,-0.2615,0.10525,-0.0474,0.28516,-0.37954
FAM175A,2.49304,-0.63569,-1.40292,-0.5857,0.28865,-0.21072,-0.97545,-0.33968,-0.21986,-0.13867
KLK6,-1.64318,0.5246,-0.03988,0.12075,0.10013,-0.05959,-0.07254,-0.01768,0.00062,-0.03411
KRCC1,-3.50646,0.15714,1.45767,0.15984,-0.13657,0.08096,-0.24841,-0.03502,0.11368,0.09961
PRIMPOL,-2.26123,0.06751,1.0378,-0.59768,0.13236,-0.02271,-0.10625,0.04343,0.09382,-0.18076
GPX1,-2.17735,-0.3142,-0.92694,-0.13704,0.45903,-0.30769,-0.06818,-0.03297,0.16589,-0.38811
MSMP,-2.80674,-0.40595,-0.79624,0.08097,0.4688,-0.43253,0.08564,-0.06969,-0.0302,0.00536
OSTM1,-4.26007,0.5818,-0.38477,0.13796,0.04227,0.07675,-0.16774,-0.06801,-0.04176,-0.00746
FAM20B,-2.59539,0.61512,-0.00543,0.34934,0.27893,-0.36454,-0.19576,0.101,0.00895,0.28689
P2RY2,-1.81352,0.34059,-0.33665,0.49297,-0.12177,0.22629,-0.20242,-0.0633,-0.02652,-0.22951
GSS,-2.67067,-0.05577,0.42964,-1.18206,0.59542,0.61704,0.60382,-0.49531,0.26858,-0.33436
C11orf45,-1.77138,-0.22291,0.47452,0.0738,0.0643,-0.18241,-0.18621,0.26779,-0.0818,0.30682
BTD,-4.16464,0.35686,0.41094,0.04229,0.19289,0.24123,0.09011,-0.08984,-0.05095,-0.32528
TUBGCP4,18.14269,-0.96697,-1.87825,-0.21692,-0.17794,-0.19908,0.03018,0.9065,0.9295,-0.48836
CALHM2,-1.7784,-0.45659,-0.31861,-0.00083,0.35021,-0.0763,0.37497,-0.15943,0.12206,0.03514
HIST1H3G,2.23443,0.1888,-0.1649,0.15914,-0.38192,-0.20916,-0.21956,-0.4248,-0.59143,0.2195
LRRD1,-2.83852,-0.10455,0.25191,-0.0822,0.65631,-0.04825,-0.09415,0.12321,0.02261,0.11479
ZBTB32,-1.87079,-0.45185,0.03037,-0.04619,-0.54042,0.09406,-0.11951,0.17638,-0.08328,0.05688
ESPNL,-0.63307,0.38037,-0.84083,0.21096,-0.07736,-0.01018,-0.12862,-0.02891,-0.21773,0.09942
VASH1,-3.04075,0.27217,0.24905,0.08501,0.28399,-0.29004,-0.08446,-0.07033,-0.25578,0.20376
MYO5C,-2.95628,0.07097,-0.35674,-0.01909,-0.27206,0.07289,0.20561,-0.15435,0.00012,0.06176
H6PD,-2.60484,0.35273,0.01019,0.31261,-0.05241,0.02918,0.12619,0.11308,0.00652,0.05283
JPH4,-0.35668,0.74304,-1.07749,0.46611,-0.47347,0.1221,0.12056,-0.1322,-0.38871,0.11968
BPGM,0.02145,-0.76843,-0.1956,-0.21662,-0.26668,0.09473,0.14691,0.30907,0.34467,-0.16106
PODXL2,-1.28792,-0.36545,0.17827,-0.27397,0.3299,-0.18255,-0.20912,-0.25644,-0.32157,0.05934
BTBD10,-0.23524,-0.30521,-0.09434,-0.24778,0.2146,-0.01646,-0.06975,-0.00391,0.0464,-0.15558
DBH,-2.71404,-0.66717,-0.3816,0.00507,-0.03825,-0.15087,-0.02303,-0.20042,0.02976,0.14459
ATG7,-3.26947,0.03337,-0.73463,0.04106,-0.01645,-0.01315,-0.01688,0.16272,-0.08067,-0.27897
BIRC7,-3.21674,-0.49514,0.61895,-0.29081,0.25531,-0.23494,-0.00351,-0.20957,-0.16165,-0.13925
PAN2,0.04782,0.2424,-0.15013,0.10066,-0.2741,0.6095,-0.08356,-0.09669,0.1808,-0.0296
CD276,2.43365,0.03135,-0.91236,0.39318,0.10523,-0.39927,0.01311,-0.19748,-0.17686,-0.02014
LIPI,-1.87043,0.35874,0.37735,-0.02214,0.23383,0.16086,-0.1904,0.03773,-0.14065,-0.18795
CYBRD1,-0.50995,0.28273,-0.05544,-0.07121,0.1046,-0.17031,0.046,0.03851,-0.25908,-0.04388
C7orf50,-1.59611,1.5658,1.28195,0.98131,0.03592,-0.31176,-0.23664,-0.38544,0.16267,-0.10698
WFDC12,-1.36851,0.0324,-0.27258,0.14826,-0.06069,-0.05367,0.11241,-0.1054,-0.3218,-0.14873
GTF2A1L,1.1045,-0.31605,0.72658,0.14745,-0.12512,-0.0716,-0.12765,-0.07553,-0.15232,0.03265
MS4A1,-3.03173,-0.64255,0.52591,-0.30941,0.47821,-0.48951,0.14066,-0.40499,0.03551,-0.11635
SLCO4A1,-1.83459,0.56801,-0.85753,0.07599,-0.04592,0.20232,-0.04188,-0.12476,-0.00777,0.41031
DNAL4,-0.2973,-0.26655,-0.2138,-0.60965,-0.49319,-0.24859,0.07982,-0.13235,-0.26819,0.21575
BAG2,-2.08991,0.9654,0.35013,0.46534,-0.29029,-0.01872,-0.26954,0.02107,0.06486,-0.1569
R3HCC1L,-1.427,-0.53355,0.69862,-0.20501,0.11876,0.04843,0.04554,0.16545,0.21265,-0.1745
EXO1,-1.66941,0.62448,0.11832,-0.19233,-0.05393,-0.0744,-0.50586,0.28457,0.37092,-0.27262
TAF13,4.763,0.10473,-0.54217,-0.86394,0.41504,1.02198,0.68267,-0.55501,0.27179,0.2027
GPR97,-1.10435,-0.02835,0.13965,0.25609,-0.41802,0.25852,-0.03328,0.15489,-0.20054,0.20579
CLDN20,-1.00261,-0.46986,-0.67367,-0.29524,-0.19525,-0.13055,-0.09657,-0.13041,-0.03403,-0.00871
E2F6,-0.04239,-0.14867,0.28751,0.6093,0.65859,-0.35187,-0.40263,-0.18983,-0.42076,0.07558
LYZL6,-2.80391,-0.60118,-0.35978,0.08693,0.46735,-0.12989,0.19204,0.24452,0.12074,-0.02713
MAU2,2.57819,1.53569,0.23273,-0.48728,0.31577,1.41938,0.93136,-1.04648,0.21945,0.11873
MAN1A2,-3.27982,0.09085,-0.43794,-0.2446,0.28767,-0.05651,-0.08942,0.11355,0.08382,0.1289
CCDC34,-2.09947,-0.01332,-0.19334,0.13221,-0.27484,-0.10648,-0.05531,0.043,0.07835,0.30941
HECTD3,-2.10258,-0.183,-0.80759,0.54419,-0.30802,0.01301,-0.1776,0.58507,-0.2163,0.01513
RNF19B,-2.97441,0.08032,-0.39477,0.07398,-0.26805,0.08381,0.17879,0.1326,0.0597,-0.1162
ANXA11,-3.26518,0.62132,0.31608,0.28626,0.28058,-0.11153,-0.03058,-0.13367,-0.04957,-0.23777
GPX5,-3.5293,-0.46186,-0.18789,-0.19838,-0.11363,0.0021,0.03948,0.0848,0.2066,0.00449
APOBEC4,0.50956,-1.17013,0.04318,-0.33987,0.89819,-0.22581,-0.15062,0.17213,-0.25473,0.19238
PPFIBP2,0.04914,-0.48072,1.38046,-0.10898,0.26506,0.14563,-0.22876,-0.25149,-0.18992,0.21852
RAB40B,-3.0744,0.11989,-0.3083,0.18846,0.37184,-0.22161,-0.08785,-0.12696,0.08223,-0.25542
NEU1,-2.22627,0.22429,0.3535,-0.03698,-0.13764,0.23354,0.01036,0.00179,-0.08479,0.0718
EFNB2,-1.43634,-1.47583,2.68202,-0.27594,-0.20486,0.05051,-0.10661,-0.00033,0.1464,-0.02889
RBP1,-3.27218,0.34859,-0.22786,0.00152,-0.23527,-0.02492,0.15279,-0.00394,-0.01351,-0.04637
MRM1,-1.21721,-0.19863,0.03803,0.08074,-0.25099,0.03225,0.14072,0.29303,0.2705,0.12232
ARHGAP17,-3.36454,-0.21802,0.01818,0.09088,0.0135,-0.28266,-0.07839,0.1495,0.18965,-0.05075
ACAA2,-0.52619,0.23208,0.22448,0.19769,-0.13241,-0.1437,-0.19516,-0.07589,-0.45057,-0.06531
GJB2,-2.26759,-0.24967,0.02388,0.05002,0.44571,-0.13215,-0.11558,-0.04932,0.2373,0.00494
TRIP6,-0.47556,-0.10266,-0.55954,0.22343,0.12875,0.35656,-0.0165,0.18131,-0.03789,-0.01385
LYZL4,-2.36853,1.43442,-0.09058,0.79657,0.08527,-0.0327,0.1918,0.00357,0.1051,-0.26548
NXF1,1.79991,0.29614,0.19138,2.75893,1.38584,1.16182,-1.51606,1.31779,-0.08018,0.2601
CISH,-1.72324,0.2596,0.19099,0.03922,-0.42345,-0.08337,-0.15538,0.02429,-0.21152,0.20893
KIF9,-0.94406,-0.42815,0.8469,-0.28006,-0.17544,0.06358,0.02919,-0.13571,0.06051,-0.10893
ALX4,-2.78759,0.65773,-0.49804,0.19732,0.09185,-0.2446,0.17571,-0.06028,-0.03735,-0.00106
SLC6A9,-1.26052,-0.2983,-0.16781,0.27012,-0.07345,0.25771,-0.17308,-0.27364,0.04397,-0.07806
CALML5,-2.71374,0.66924,0.29849,-0.00463,-0.02203,0.04841,-0.18328,-0.29709,-0.29598,-0.1138
TCEB3,-0.29962,0.50066,-0.48139,-0.08398,0.05887,0.66214,-0.06509,0.32366,0.4053,-0.22342
PYGB,-1.91333,0.13575,-0.35934,0.14103,-0.03676,-0.00138,0.35651,0.14868,0.14839,-0.02747
FAM111A,-3.05459,-0.27017,1.32609,-0.02187,0.17853,-0.22636,0.18409,0.10499,0.0606,0.02806
SOX4,-1.51793,-0.10851,-0.07178,-0.12604,-0.02835,0.6615,-0.28217,0.05339,0.01726,0.06881
WDR83,3.63111,0.17025,-0.35582,-0.44174,0.18907,-0.18577,0.17482,0.4096,0.33237,0.22883
DUSP11,-1.90228,0.47398,-0.11304,0.13087,-0.2251,0.22943,-0.26311,0.06042,-0.02618,0.07584
FAM57A,-3.3607,-0.15966,-0.31117,0.26832,0.09131,0.01728,0.02621,0.11214,0.07758,-0.0201
TAOK3,-2.57322,-0.28326,0.4396,-0.32482,-0.468,0.18849,-0.13708,0.35614,0.06759,0.03732
EPG5,0.53299,-0.22729,-1.02628,0.2368,-0.36249,0.07064,0.25161,0.14621,-0.01324,0.00963
ZNF566,-1.29892,-0.23171,0.02285,0.10803,0.04665,-0.13836,-0.07224,0.22301,-0.10503,0.21573
SLC39A9,-2.45199,0.40429,-0.40129,-0.17598,-0.12109,-0.15254,0.27293,-0.11931,0.15975,-0.22068
RAD50,-1.7801,0.99865,-0.12452,-1.41988,0.52164,-0.27718,0.60394,-0.08147,0.19342,-0.33904
ANKHD1-EIF4EBP3,-0.38551,0.0323,-1.25762,0.13171,0.07149,0.28047,0.1765,0.50138,0.27422,0.27622
